Regresyon Eğimi;R2;Uzaklık Skoru (Score);7 Günlük Kar (%);cluster;Beklenen 7G Kar (%);Kazanma İhtimali (%);ML Güven Skoru
-0,5732108324721418;-1,5719175082641037;-0,24718061834157706;-0,5035562566108047;4;0,08823078097597215;1,3876928731237184;0,12739803898525176
0,5998647257430226;1,274824790321032;-0,47147902296555777;3,531527616381901;1;-1,4098552867861769;-0,7266890402261574;-1,1713962530106763
3,5998603216819918;1,4774111535170604;0,25950287112438347;1,100078657333598;5;-0,7357956872363348;-1,1965516876372408;-0,6741828364651532
-0,5733711324265294;-1,6228766775562602;0,042158888375353865;-0,6810341535260513;3;0,1744449550908281;-0,02189506910953217;0,060164016063184104
-0,4324248253369802;-0,19431817413893634;-0,32267550278131546;0,7727257925778245;2;-1,1463484506608839;-1,6664143350483243;-0,9151489258807509
-0,6992432044528849;-1,0450092561741628;0,020228491490103282;0,3460578831470244;9;0,11554370196663702;1,62262419682926;0,17898844082871807
-0,7158274478393395;-1,6239984862299646;0,3816135638117188;0,6194212292932076;3;-0,5952954752428468;-1,1965516876372408;-0,5807218958280167
-0,5823178441360534;-1,6774600367754966;-0,5383587879403178;1,2035818522259625;4;-1,5007833132237365;-1,9013456587538662;-1,1011708933781958
-0,025676822858840324;-0,12718645673394524;-0,9689692733295507;0,23506709087284314;0;-0,38043629871091955;-0,4917577165206157;-0,4132148614133178
0,40830722618708604;-0,5717451865094303;1,1781451586424956;1,2791582691553909;7;0,30310966502508213;-0,4917577165206157;0,10643742000567469
-0,24170344492619858;-1,1786078407006346;0,22829478113883142;0,033885546702079716;6;-0,3479695002012339;-1,1965516876372408;-0,4162003058359859
-0,22766011242844178;0,3520839873255163;-0,2629754517023257;0,7274715763215421;2;-1,0801422996605128;0,6828989020070922;-1,0150021557249633
1,4017700749636524;1,2409532674337043;0,36772341958533955;-0,6831703871482377;1;-0,40193891318809283;-0,7266890402261574;-0,43707481082037974
